"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021102404-3856","NYG",0,1,0.32199967082809,0.332247706397727
"2021102404-3880","NYG",0,1,0.319135913343141,0.348977675504809
"2021102404-3902","NYG",1,1,0.508832507332166,0.422588260152339
"2021102404-3924","NYG",0,1,0.441134482622147,0.432226464859873
"2021102404-3946","NYG",0,1,0.428687759902742,0.391150512550017
"2021102404-3967","NYG",0,1,0.397956669926643,0.393870999442785
"2021102404-3996","NYG",0,1,0.344481360527777,0.329383381506366
"2021102404-4018","NYG",0,1,0.34941481826482,0.383130516801334
"2021102404-4040","NYG",1,1,0.534459660053253,0.442853927467907
"2021102404-4074","NYG",1,1,0.649439810216427,0.487674148672224
"2021102404-417","CAR",0,1,0.279751989990473,0.292313280325874
"2021102404-573","NYG",0,1,0.358247825328042,0.378483319958114
"2021102404-597","NYG",1,1,0.37118657330672,0.343488915367091
"2021102404-650","CAR",0,1,0.418999637344054,0.456555339050988
"2021102404-742","CAR",0,1,0.347190156579018,0.415942309902712
"2021102404-782","CAR",0,1,0.36360163014868,0.362777859900717
"2021102404-858","CAR",1,1,0.591457712807153,0.462322993497409
"2021102404-964","NYG",1,1,0.390966749301663,0.362198760875553
"2021102404-986","NYG",1,1,0.49064901471138,0.417911726091497
"2021102405-1050","KC",0,1,0.155031810048967,0.158922093189632
"2021102405-1074","KC",0,1,0.462521012776937,0.352423783975248
"2021102405-109","KC",0,1,0.257350425422192,0.293094055664013
"2021102405-1182","KC",1,1,0.37647544728084,0.358601318523291
"2021102405-1234","KC",0,1,0.298288011125156,0.316515222111549
"2021102405-1277","KC",0,1,0.296532556414604,0.32499372096226
"2021102405-1333","TEN",0,1,0.446275539215534,0.322605674235577
"2021102405-1380","KC",1,1,0.529230868443847,0.480468675649462
"2021102405-1404","KC",1,1,0.460935811786091,0.393410318975537
"2021102405-1479","KC",0,1,0.413530311163734,0.437628873581205
"2021102405-1503","KC",0,1,0.317400559782982,0.33534453428296
"2021102405-1548","KC",0,1,0.32776611278186,0.402934962688128
"2021102405-159","KC",0,1,0.396561498857207,0.445429597424216
"2021102405-1625","TEN",0,1,0.402094298082849,0.393998183129278
"2021102405-1665","TEN",0,1,0.403635330774166,0.390199492656111
"2021102405-1721","TEN",1,1,0.461299652053464,0.481657799327706
"2021102405-1743","TEN",0,1,0.438196849450469,0.392940219604447
"2021102405-1801","KC",0,1,0.425442306132152,0.405394650927356
"2021102405-1850","KC",1,1,0.436191022396088,0.395357154855402
"2021102405-1874","KC",1,1,0.613981828970068,0.554521668720823
"2021102405-192","KC",1,1,0.545438539650705,0.518375107376099
"2021102405-1940","KC",1,1,0.717295874769871,0.610037044097556
"2021102405-2070","TEN",0,1,0.374021737111939,0.363775594193007
"2021102405-2124","TEN",1,1,0.611865590861503,0.457195217305391
"2021102405-2191","TEN",0,1,0.376484004117675,0.303120243022117
"2021102405-2215","TEN",0,1,0.340064545924013,0.314720023835847
"2021102405-2271","TEN",1,1,0.448503322154284,0.325626055165943
"2021102405-2293","TEN",0,1,0.452607537309329,0.390030700583936
"2021102405-2391","KC",0,1,0.383533444542151,0.406606265416451
"2021102405-2507","KC",0,1,0.33750692916953,0.347619967862462
"2021102405-2531","KC",1,1,0.362963213868763,0.341914302067328
"2021102405-2580","KC",0,1,0.291546970073666,0.30651791039721
"2021102405-2625","KC",0,1,0.398440975335337,0.399398793421098
"2021102405-2647","KC",1,1,0.545060211214526,0.412515558236379
"2021102405-2697","TEN",0,1,0.344482791321031,0.346644253066028
"2021102405-2732","TEN",0,1,0.314489592398916,0.317338964489349
"2021102405-2754","TEN",0,1,0.403604311943054,0.365913267487244
"2021102405-2778","TEN",0,1,0.346199953785309,0.360375614605528
"2021102405-2881","TEN",1,1,0.607260568575426,0.41795680263529
"2021102405-2903","TEN",1,1,0.641942572302935,0.458227997216785
"2021102405-3068","TEN",0,1,0.293618542142213,0.301795225180985
"2021102405-3090","TEN",0,1,0.334948578642474,0.363260680849018
"2021102405-3114","TEN",0,1,0.383088879725512,0.396771035092492
"2021102405-3138","TEN",0,1,0.377154386856339,0.370093388285923
"2021102405-3162","TEN",1,1,0.547041463631171,0.439102676649567
"2021102405-3186","TEN",0,1,0.334017544307492,0.361903504183958
"2021102405-3210","TEN",0,1,0.347993204991023,0.343697781687962
"2021102405-3232","TEN",1,1,0.508873617874002,0.401909354349153
"2021102405-3258","TEN",0,1,0.452991177295816,0.441456791467947
"2021102405-3280","TEN",0,1,0.561637213305821,0.43440289906951
"2021102405-3312","TEN",0,1,0.409639014585598,0.386305331298711
"2021102405-3334","TEN",1,1,0.401973842953642,0.376667190455756
"2021102405-3358","TEN",1,1,0.636902883197322,0.457780151655055
"2021102405-3380","TEN",0,1,0.358516825302955,0.379295440556103
"2021102405-3421","TEN",0,1,0.351256097908373,0.356834270396511
"2021102405-3443","TEN",1,1,0.750494845566296,0.545021062391354
"2021102405-3462","TEN",1,1,0.426338103824648,0.417026684999773
"2021102405-3484","TEN",1,1,0.58665039587994,0.442516708327895
"2021102405-360","TEN",0,1,0.307947927713394,0.31442510191701
"2021102405-3666","TEN",0,1,0.325563224761382,0.335039507284492
"2021102405-3690","TEN",0,1,0.299498238984276,0.314744427495552
"2021102405-3714","TEN",0,1,0.357929859649051,0.368357518503467
"2021102405-3736","TEN",0,1,0.371870495378971,0.373135137707284
"2021102405-3760","TEN",0,1,0.343779643774033,0.364864259817418
"2021102405-3782","TEN",1,1,0.601609197156183,0.482912994296906
"2021102405-3806","TEN",0,1,0.409478560090065,0.378475897527051
"2021102405-3845","TEN",0,1,0.416444430297071,0.392788003768248
"2021102405-389","TEN",0,1,0.298171674460173,0.309349090407107
"2021102405-3922","TEN",0,1,0.320815142582763,0.338369590460592
"2021102405-3996","TEN",0,1,0.3689846675843,0.342980478170695
"2021102405-4027","TEN",0,1,0.467334987595677,0.445111086841178
"2021102405-4051","TEN",0,1,0.484229562220289,0.404225536762328
"2021102405-4077","TEN",0,1,0.335959706455469,0.344180295119227
"2021102405-4123","TEN",0,1,0.313585559687307,0.360166396526711
"2021102405-4177","TEN",1,1,0.502782810118891,0.439869311201935
"2021102405-4201","TEN",0,1,0.295560923538038,0.325339249150449
"2021102405-457","TEN",0,1,0.333554692566395,0.338560259013174
"2021102405-481","TEN",1,1,0.776660425122827,0.534573226392067
"2021102405-507","TEN",1,1,0.518683878704906,0.418883212701621
"2021102405-597","KC",0,1,0.432808187391077,0.391355681967176
"2021102405-64","KC",0,1,0.445869782456645,0.477417365513278
"2021102405-661","KC",0,1,0.312554228585213,0.334061792900427
"2021102405-826","KC",0,1,0.526763153703589,0.527027452617129
"2021102405-903","TEN",0,1,0.344172552760158,0.374835521292907
"2021102405-965","TEN",1,1,0.672483718288796,0.464050775722058
"2021102406-1094","DET",0,1,0.328476068473631,0.334828015424097
"2021102406-1116","DET",1,1,0.5515585526824,0.511881725342401
"2021102406-1140","DET",1,1,0.432587949129251,0.38919376828876
"2021102406-1194","DET",0,1,0.535594153971899,0.443485681984525
"2021102406-120","LA",0,1,0.293224601184621,0.305220159841085
"2021102406-1239","DET",1,1,0.335188569128513,0.346592032670325
"2021102406-1305","DET",0,1,0.405101086254473,0.385059492578854
"2021102406-1355","DET",0,1,0.398537037273248,0.3739416035082
"2021102406-1377","DET",0,1,0.380675782759984,0.378733486583118
"2021102406-1433","LA",1,1,0.806462011658228,0.67991423871409
"2021102406-1587","DET",0,1,0.24907822396074,0.262466752410697
"2021102406-1609","DET",0,1,0.494391103585561,0.503920810556615
"2021102406-1693","DET",1,1,0.458453739130939,0.453102088691478
"2021102406-1783","DET",0,1,0.376194898287455,0.376216861140604
"2021102406-1848","DET",1,1,0.484392864950772,0.387653706942071
"2021102406-1870","DET",0,1,0.174829658481383,0.178443356863482
"2021102406-1973","LA",0,1,0.484652823872036,0.41066018949148
"2021102406-1997","LA",1,1,0.506268173456192,0.424462079251684
"2021102406-2021","LA",0,1,0.49580166014758,0.496803430734112
"2021102406-2062","LA",0,1,0.497581354072017,0.522685339651472
"2021102406-2143","LA",0,1,0.402615022930232,0.403097752292682
"2021102406-2165","LA",0,1,0.483218464255333,0.419460041216793
"2021102406-2304","DET",1,1,0.399835819005966,0.349019768012665
"2021102406-2326","DET",1,1,0.704743845237268,0.581593472852896
"2021102406-2359","DET",0,1,0.474617196963384,0.433003021484649
"2021102406-2383","DET",0,1,0.299005351215601,0.287243381617452
"2021102406-2412","DET",0,1,0.289878980471538,0.344496814002551
"2021102406-2434","DET",1,1,0.701751682089596,0.556638430836463
"2021102406-2494","DET",1,1,0.553106448716587,0.494533839160914
"2021102406-2537","LA",1,1,0.641510600462938,0.524351319200239
"2021102406-2609","LA",1,1,0.640863704776007,0.469007739450973
"2021102406-2679","LA",0,1,0.389559877415498,0.38542248788645
"2021102406-2724","LA",0,1,0.369407283408301,0.381110900841975
"2021102406-2790","DET",0,1,0.388546526432037,0.352074306591932
"2021102406-2814","DET",0,1,0.332427216427667,0.33438052581949
"2021102406-2931","DET",0,1,0.355700477081187,0.339167600797947
"2021102406-2981","DET",0,1,0.29626647497599,0.317052832895301
"2021102406-3025","LA",0,1,0.320162051490375,0.322020250267106
"2021102406-3075","LA",1,1,0.62682724263933,0.424365766730186
"2021102406-3108","LA",0,1,0.45126906756697,0.418892702060148
"2021102406-3187","DET",0,1,0.297805070092804,0.315687732954254
"2021102406-3246","DET",0,1,0.438344694949962,0.414567869666493
"2021102406-325","LA",1,1,0.491875765500245,0.48156515082786
"2021102406-3268","DET",0,1,0.524416873604059,0.527091026109858
"2021102406-3316","DET",0,1,0.348711235821247,0.357001263593768
"2021102406-3350","DET",0,1,0.330066247030776,0.290683543549634
"2021102406-3383","DET",0,1,0.481587299794862,0.443428726413904
"2021102406-3407","DET",0,1,0.285663921386004,0.283768089430726
"2021102406-3462","LA",0,1,0.417747495902909,0.345421966196066
"2021102406-3507","LA",0,1,0.449392179293292,0.452849039542145
"2021102406-3553","LA",1,1,0.55974468396556,0.475746122437523
"2021102406-3577","LA",0,1,0.441974612799558,0.438217868435608
"2021102406-3659","LA",0,1,0.314642102519671,0.329640397959538
"2021102406-3688","LA",0,1,0.500142366758415,0.411609359568425
"2021102406-3792","LA",0,1,0.561099072297414,0.507291864410945
"2021102406-3858","LA",1,1,0.557352698367575,0.452703492014506
"2021102406-3939","DET",0,1,0.288869432359934,0.29987842697301
"2021102406-4060","DET",1,1,0.497631708258077,0.499013435376263
"2021102406-4180","LA",0,1,0.410221486322341,0.376323764641873
"2021102406-4226","LA",0,1,0.435771325903554,0.366958404130299
"2021102406-4255","LA",0,1,0.381945752579233,0.349142471255314
"2021102406-460","LA",1,1,0.510258175432682,0.465361066584882
"2021102406-523","DET",0,1,0.328000433743,0.339918969994892
"2021102406-573","DET",0,1,0.447164221320834,0.404385636441976
"2021102406-652","DET",0,1,0.365382830301921,0.361934264018176
"2021102406-681","DET",0,1,0.276238182352649,0.267434938086403
"2021102406-705","DET",0,1,0.337714384496212,0.351837149312259
"2021102406-740","DET",1,1,0.477329964439074,0.418462198882763
"2021102406-825","LA",0,1,0.317556062470312,0.317387214618658
"2021102406-896","LA",1,1,0.506969325101146,0.38566676196264
"2021102406-96","LA",0,1,0.469658135126034,0.427880132008169
"2021102406-990","LA",0,1,0.272837098525918,0.265579990296374
"2021102407-1003","PHI",0,1,0.331717031697432,0.320440788045635
"2021102407-1177","LV",1,1,0.63456202507019,0.414868865817441
"2021102407-1266","LV",1,1,0.751899736171419,0.520403828311487
"2021102407-1304","PHI",0,1,0.344548344612122,0.329689663985557
"2021102407-1349","PHI",1,1,0.506812118348621,0.446186019183792
"2021102407-136","LV",0,1,0.296161379446002,0.308568204174774
"2021102407-1448","PHI",0,1,0.398295084112569,0.38915561214367
"2021102407-1489","PHI",0,1,0.452664865688844,0.46166314220163
"2021102407-1644","PHI",0,1,0.365445284680887,0.352184675201143
"2021102407-1706","PHI",0,1,0.342893961978995,0.339528670638622
"2021102407-1730","PHI",1,1,0.47020182967186,0.402087562182877
"2021102407-1771","PHI",0,1,0.389952000975609,0.365396221497038
"2021102407-1795","PHI",1,1,0.37310890480876,0.327330232899696
"2021102407-1967","PHI",0,1,0.321991890072822,0.287203394338703
"2021102407-1991","PHI",1,1,0.556814828887582,0.412808331428059
"2021102407-2169","LV",0,1,0.332299131900072,0.336499597440425
"2021102407-2227","LV",1,1,0.676716650641242,0.518049300751314
"2021102407-223","LV",0,1,0.351505996038516,0.357369198332285
"2021102407-2288","PHI",0,1,0.32046596941195,0.310823150947112
"2021102407-2339","PHI",1,1,0.444632815463202,0.369901683242179
"2021102407-2406","PHI",1,1,0.438680271689708,0.361166594098423
"2021102407-2482","LV",0,1,0.546969221610772,0.435968781855237
"2021102407-2570","LV",0,1,0.369056203365326,0.372227069587223
"2021102407-2592","LV",1,1,0.606769023501143,0.425123010224218
"2021102407-2614","LV",1,1,0.393318611564058,0.37736188309579
"2021102407-2869","LV",0,1,0.343739158577389,0.321540214978007
"2021102407-2890","LV",1,1,0.519796864552931,0.424495957958761
"2021102407-2935","LV",0,1,0.400908325677333,0.331193364713798
"2021102407-3074","PHI",1,1,0.401299263896613,0.368142228340013
"2021102407-3161","PHI",0,1,0.43263621814549,0.424117935161449
"2021102407-319","PHI",0,1,0.331759941246774,0.319753738785591
"2021102407-3279","LV",1,1,0.469833100693566,0.400001596847123
"2021102407-3301","LV",0,1,0.364849466830492,0.369039743328714
"2021102407-3325","LV",0,1,0.458612361124584,0.406997766749417
"2021102407-3354","LV",0,1,0.348085029125214,0.339789849890199
"2021102407-3376","LV",0,1,0.355416493283378,0.360190315489586
"2021102407-3421","LV",1,1,0.566522834932103,0.433463686214234
"2021102407-3443","LV",0,1,0.350834511220455,0.366539135753086
"2021102407-3467","LV",1,1,0.438141234543013,0.39303667649545
"2021102407-3491","LV",1,1,0.719809260505896,0.483362634869376
"2021102407-3513","LV",1,1,0.727935379395237,0.424568125667617
"2021102407-3535","LV",1,1,0.697506700570767,0.489716216883323
"2021102407-3558","LV",0,1,0.539961743613948,0.438960586241995
"2021102407-3719","LV",0,1,0.423088912306161,0.378809443624113
"2021102407-3760","LV",0,1,0.357811485550233,0.354168551964917
"2021102407-3784","LV",1,1,0.614523849466391,0.423338803163641
"2021102407-3806","LV",0,1,0.32914992461079,0.324312582922806
"2021102407-3830","LV",1,1,0.500501194485912,0.388453375731827
"2021102407-385","PHI",1,1,0.717435448522299,0.47708306164147
"2021102407-3852","LV",0,1,0.379872896454551,0.367828303001758
"2021102407-3881","LV",1,1,0.641569456993005,0.443840222042158
"2021102407-3900","LV",1,1,0.551891021248771,0.395872350933085
"2021102407-427","PHI",1,1,0.551739455297076,0.472261663897244
"2021102407-462","PHI",0,1,0.325611318151156,0.346094100365802
"2021102407-510","PHI",1,1,0.508521627187729,0.419882325344768
"2021102407-545","PHI",0,1,0.375144385156177,0.367504842168854
"2021102407-569","PHI",1,1,0.514389713760465,0.390526310154214
"2021102407-61","LV",0,1,0.339195672954832,0.342268418874294
"2021102407-617","LV",0,1,0.373759564899263,0.369578049071799
"2021102407-641","LV",1,1,0.593852161819285,0.423576757528298
"2021102407-728","LV",1,1,0.546222536609723,0.442826888793792
"2021102407-801","PHI",0,1,0.326450809052116,0.318619867979548
"2021102407-825","PHI",0,1,0.265422390630612,0.264180350957758
"2021102407-868","PHI",0,1,0.336918874471276,0.338178816658052
"2021102407-979","PHI",0,1,0.473811680078506,0.452499230866799
"2021102408-1083","HOU",0,1,0.382034062147141,0.359900026384398
"2021102408-1105","HOU",1,1,0.527125712803432,0.424220925155072
"2021102408-1129","HOU",1,1,0.705737515803306,0.377066559755928
"2021102408-131","HOU",1,1,0.609206074848771,0.451708770495483
"2021102408-1385","ARI",1,1,0.429768157191575,0.378540062634038
"2021102408-1414","ARI",1,1,0.609302693046629,0.495595253360348
"2021102408-1521","HOU",0,1,0.325833327770233,0.314312966883985
"2021102408-1566","HOU",0,1,0.347133439406753,0.393078524727873
"2021102408-1616","HOU",1,1,0.550151350349188,0.394829374437912
"2021102408-1693","ARI",1,1,0.69389585014117,0.431925938680292
"2021102408-1749","ARI",1,1,0.572081539667014,0.434550326763658
"2021102408-1848","HOU",0,1,0.365043892160706,0.399879242265309
"2021102408-199","ARI",0,1,0.176843097433448,0.179918331099344
"2021102408-2009","HOU",1,1,0.600171309528929,0.470793373829002
"2021102408-2039","HOU",1,1,0.648962394971596,0.482846813432186
"2021102408-2075","HOU",0,1,0.367009066618406,0.381729524024218
"2021102408-2172","ARI",0,1,0.370077384635806,0.329686052463616
"2021102408-2215","ARI",0,1,0.54259896159172,0.512841272309837
"2021102408-223","ARI",0,1,0.363118854165077,0.348723781386196
"2021102408-2260","ARI",1,1,0.527246551669162,0.338920974151771
"2021102408-2293","ARI",0,1,0.362971309353324,0.362641209173532
"2021102408-2317","ARI",0,1,0.366743203381012,0.385278252139115
"2021102408-2406","HOU",0,1,0.288556874626213,0.307595221813915
"2021102408-2451","HOU",0,1,0.284406025301326,0.308548064693907
"2021102408-2496","HOU",0,1,0.314242742955685,0.290610847181736
"2021102408-2520","HOU",0,1,0.309503536551229,0.328849455071957
"2021102408-2576","ARI",0,1,0.306694520016511,0.333261339962595
"2021102408-2621","ARI",1,1,0.647457020752358,0.476232496508668
"2021102408-2683","HOU",0,1,0.361123699801309,0.289363203749069
"2021102408-2728","HOU",1,1,0.688022514038226,0.47463215262676
"2021102408-273","ARI",1,1,0.607332581427039,0.475599116559635
"2021102408-2781","HOU",0,1,0.357411290918078,0.356474585070244
"2021102408-2831","ARI",0,1,0.353767576424972,0.360724475597988
"2021102408-2855","ARI",0,1,0.417280500133832,0.434838039696859
"2021102408-2929","HOU",1,1,0.544820408679937,0.413694625921445
"2021102408-2969","HOU",0,1,0.340919438749552,0.36553322334855
"2021102408-3037","ARI",0,1,0.524365928437975,0.530834469416317
"2021102408-3101","ARI",0,1,0.399577564663357,0.402935016199285
"2021102408-3313","ARI",0,1,0.329651902703678,0.337121035292486
"2021102408-3358","ARI",0,1,0.452305501904981,0.400940887105291
"2021102408-353","HOU",1,1,0.757657369892848,0.428832632879968
"2021102408-3585","ARI",0,1,0.308749595985693,0.33379211677278
"2021102408-3614","ARI",0,1,0.365206397771835,0.380576037528039
"2021102408-3626","ARI",0,1,0.281389402992585,0.293741235496216
"2021102408-3668","ARI",1,1,0.649076193571091,0.524051525858624
"2021102408-3698","ARI",0,1,0.308958714658564,0.297517975864141
"2021102408-3720","ARI",0,1,0.4548564478755,0.461321846796381
"2021102408-3744","ARI",0,1,0.367394283413887,0.367330746070646
"2021102408-3766","ARI",1,1,0.584846565669233,0.524559689829199
"2021102408-439","ARI",0,1,0.357461053392161,0.333104422108675
"2021102408-484","ARI",1,1,0.244242920850714,0.251366001689685
"2021102408-679","ARI",0,1,0.399787396192551,0.375941778081297
"2021102408-761","ARI",0,1,0.377699329739525,0.394388551543453
"2021102408-785","ARI",0,1,0.300652903815111,0.278791499008667
"2021102408-85","HOU",0,1,0.326642997838833,0.326535306138434
"2021102408-900","HOU",0,1,0.339603921664613,0.384747414236078
"2021102408-922","HOU",0,1,0.481574715211474,0.447399072221028
"2021102408-967","HOU",0,1,0.493000027537346,0.388651714171956
"2021102409-1035","TB",0,1,0.324617122826369,0.33899712946612
"2021102409-104","TB",0,1,0.226845265730568,0.291249428055401
"2021102409-1064","TB",0,1,0.331754927572451,0.344939704930526
"2021102409-1154","CHI",0,1,0.355987660262896,0.361284047994098
"2021102409-1176","CHI",0,1,0.47682149902634,0.488974880772312
"2021102409-1198","CHI",1,1,0.471620924996607,0.417488793694921
"2021102409-1266","TB",0,1,0.263080284960808,0.302559935513002
"2021102409-1290","TB",0,1,0.368795031309128,0.346587098098453
"2021102409-1314","TB",1,1,0.476105319261551,0.397829466753388
"2021102409-1365","CHI",1,1,0.53058049082756,0.450030160484006
"2021102409-1387","CHI",0,1,0.348114281892777,0.345404186163747
"2021102409-1409","CHI",1,1,0.507808002986406,0.476226306511927
"2021102409-1451","TB",0,1,0.445660294248508,0.445360203045554
"2021102409-1496","TB",0,1,0.23305432842328,0.279564710431498
"2021102409-1559","TB",0,1,0.436353728959435,0.457708874247153
"2021102409-158","CHI",0,1,0.316734413802624,0.323046451513088
"2021102409-1625","TB",1,1,0.633101221036028,0.487727507190878
"2021102409-1659","TB",0,1,0.336784528274285,0.363532299821226
"2021102409-1757","CHI",0,1,0.378840657217162,0.307182239217029
"2021102409-1781","CHI",0,1,0.310655558947474,0.299708185784513
"2021102409-1882","TB",0,1,0.507293826341629,0.52299258829818
"2021102409-1932","TB",0,1,0.281810097004238,0.303215848668532
"2021102409-1954","TB",1,1,0.448542704032018,0.270895553671247
"2021102409-1997","TB",1,1,0.650140367296277,0.504663262355523
"2021102409-2016","CHI",0,1,0.482710699949946,0.40981688423703
"2021102409-2038","CHI",0,1,0.304791406329189,0.335237344156556
"2021102409-2199","CHI",1,1,0.560984153696831,0.422675279459348
"2021102409-2261","CHI",0,1,0.491144806146622,0.481632823286079
"2021102409-2283","CHI",0,1,0.362787479354489,0.350526858764941
"2021102409-2305","CHI",1,1,0.409066183492541,0.390197046800051
"2021102409-2423","CHI",0,1,0.259525102117787,0.29949991066397
"2021102409-2515","CHI",0,1,0.366423345424912,0.397291152694987
"2021102409-2627","TB",0,1,0.449732482433319,0.43120392710124
"2021102409-2656","TB",0,1,0.621987679520169,0.610779882094202
"2021102409-2741","TB",0,1,0.421410125635919,0.457427831436213
"2021102409-2771","TB",1,1,0.708133848423653,0.542402958912209
"2021102409-2804","TB",0,1,0.302178477463515,0.300664151325952
"2021102409-2851","CHI",0,1,0.328357530491693,0.323963627060658
"2021102409-288","TB",1,1,0.706253594295545,0.528534284010122
"2021102409-3205","TB",0,1,0.414384760260582,0.391693349339944
"2021102409-3269","CHI",0,1,0.330602364614606,0.340817667505126
"2021102409-330","TB",0,1,0.272556519378787,0.287202822324204
"2021102409-3314","CHI",0,1,0.434288879687136,0.444107766368309
"2021102409-3336","CHI",0,1,0.357416257910106,0.353475779587697
"2021102409-3413","TB",1,1,0.31538181245327,0.295270396061939
"2021102409-3458","TB",0,1,0.307687777539958,0.323422855447329
"2021102409-3507","TB",1,1,0.590150044152611,0.495663472511363
"2021102409-3701","CHI",1,1,0.744308236767264,0.640708480154551
"2021102409-3725","CHI",0,1,0.468249362322592,0.425635136913611
"2021102409-3766","TB",1,1,0.350175397188375,0.31291976283457
"2021102409-3863","TB",0,1,0.3065438768987,0.303101521572688
"2021102409-3908","TB",0,1,0.304102965593338,0.331634036423416
"2021102409-3930","TB",0,1,0.538146255690543,0.364770470136507
"2021102409-3956","TB",0,1,0.468421164900065,0.445146883000805
"2021102409-3997","TB",1,1,0.539593393986042,0.491596930290038
"2021102409-403","CHI",0,1,0.413356829148072,0.398078480630741
"2021102409-474","TB",0,1,0.418719119495816,0.416647238740245
"2021102409-498","TB",0,1,0.264730015221764,0.290207869206643
"2021102409-520","TB",1,1,0.587343177834495,0.393399425643282
"2021102409-551","CHI",0,1,0.315880883071158,0.341560201143416
"2021102409-604","CHI",0,1,0.305721252508785,0.275847816512017
"2021102409-628","CHI",0,1,0.409661081822022,0.391299669905952
"2021102409-671","CHI",0,1,0.342887604832649,0.358124135575701
"2021102409-75","TB",1,1,0.831209321474207,0.740613683219234
"2021102409-769","TB",0,1,0.316176390647888,0.300522312132106
"2021102409-814","TB",1,1,0.484901478084234,0.397702423499439
"2021102409-843","CHI",0,1,0.381001312906543,0.370811463152365
"2021102409-909","CHI",0,1,0.369700165092945,0.371974305692289
"2021102409-931","CHI",0,1,0.337464634986485,0.336080603544485
"2021102410-1038","IND",1,1,0.535093655188878,0.434090332787706
"2021102410-1127","SF",0,1,0.364762552082539,0.364204354465402
"2021102410-1177","SF",1,1,0.633344730392831,0.405216993443609
"2021102410-1345","SF",0,1,0.514260773475353,0.490248051222867
"2021102410-141","IND",0,1,0.363267686683685,0.44927014161683
"2021102410-1437","IND",0,1,0.395070885236447,0.356062486980535
"2021102410-1524","SF",1,1,0.557513874310714,0.490030322766815
"2021102410-1635","IND",0,1,0.51932648959614,0.480768722293082
"2021102410-1752","SF",0,1,0.289724166537153,0.299700937664493
"2021102410-1800","SF",0,1,0.509092886860554,0.499144845503562
"2021102410-2126","SF",0,1,0.413671570388894,0.419508520051812
"2021102410-2150","SF",1,1,0.653041279564301,0.609482600755593
"2021102410-2368","IND",0,1,0.293540406486262,0.281992562434541
"2021102410-2461","IND",0,1,0.31530188937341,0.323937476885343
"2021102410-2485","IND",0,1,0.282005999399268,0.282274618011423
"2021102410-2532","IND",1,1,0.615548150568474,0.422806769308519
"2021102410-2561","SF",1,1,0.652637338759948,0.49697891465031
"2021102410-2596","SF",0,1,0.447341139278104,0.392349528988479
"2021102410-2633","SF",0,1,0.44606371765787,0.394644046752553
"2021102410-2719","IND",0,1,0.337801780838233,0.337307409186076
"2021102410-2754","IND",1,1,0.423048356717283,0.285325394280621
"2021102410-2811","IND",0,1,0.264701455047256,0.268768021867677
"2021102410-3041","IND",0,1,0.322774321604998,0.340596561620917
"2021102410-3080","IND",0,1,0.228554578125477,0.278723125161028
"2021102410-3108","IND",0,1,0.257581255502171,0.28368094935208
"2021102410-3137","IND",1,1,0.505750410755475,0.45945935693978
"2021102410-3226","SF",0,1,0.371329844380036,0.361064008308254
"2021102410-3287","SF",0,1,0.363532873424324,0.35883801806718
"2021102410-3374","SF",0,1,0.528297048190544,0.473888029346599
"2021102410-3434","SF",1,1,0.571835522140775,0.472624500153723
"2021102410-3520","IND",0,1,0.328027428615661,0.311763531511135
"2021102410-3548","IND",0,1,0.304079578745933,0.319793221455319
"2021102410-3600","SF",0,1,0.579083227027546,0.477549982254118
"2021102410-3621","SF",0,1,0.332231347759565,0.342085033969338
"2021102410-3692","SF",0,1,0.390031165936414,0.430831935873153
"2021102410-371","IND",1,1,0.492749570653989,0.336947112751378
"2021102410-3714","SF",0,1,0.375792765809644,0.40291078644843
"2021102410-3781","IND",0,1,0.34932604586256,0.317999274851026
"2021102410-3805","IND",0,1,0.338325506022998,0.32194379780038
"2021102410-3882","IND",0,1,0.286916550497214,0.313608945410808
"2021102410-397","IND",1,1,0.502758568333041,0.360535212776652
"2021102410-4063","IND",1,1,0.73184933696968,0.464176873317544
"2021102410-477","SF",0,1,0.360598271543329,0.346257356634037
"2021102410-503","SF",1,1,0.588942141050384,0.454306804963259
"2021102410-62","IND",0,1,0.263507795684478,0.294681582106917
"2021102410-679","IND",0,1,0.450730039792902,0.497971272212676
"2021102410-754","IND",0,1,0.396928670150893,0.382749414676677
"2021102410-810","SF",0,1,0.32482684637819,0.307453974287636
"2021102410-854","SF",0,1,0.553441410786227,0.517448725992703
"2021102410-969","SF",1,1,0.666069736351838,0.482118962179955
"2021102410-995","IND",0,1,0.320515825441389,0.332686349433008
"2021102500-1024","SEA",1,1,0.641089481803087,0.612740935391683
"2021102500-1069","SEA",0,1,0.384572633925606,0.393660395504123
"2021102500-1104","SEA",0,1,0.436588349752128,0.403567523936142
"2021102500-1240","SEA",0,1,0.314475212027045,0.329255012760567
"2021102500-1264","SEA",0,1,0.488853207892842,0.491845180570907
"2021102500-1347","SEA",0,1,0.405563414577515,0.355702866276425
"2021102500-1415","SEA",0,1,0.476731629534201,0.38651787247272
"2021102500-1478","SEA",1,1,0.58645675027812,0.526303561427952
"2021102500-1562","NO",0,1,0.243813824653626,0.271958140318882
"2021102500-1597","NO",0,1,0.287129590819989,0.277380226909842
"2021102500-1619","NO",0,1,0.228265691548586,0.224985800315121
"2021102500-1701","NO",1,1,0.689479770198945,0.602169498862738
"2021102500-1751","NO",1,1,0.440034936811473,0.291432555920724
"2021102500-1792","SEA",0,1,0.376795654269782,0.400955421712032
