"game_play_id","rush_id","jerseyNumber","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021103104-3420",46219,58,0,1,0.190727019150342,0.193579719416578
"2021103104-3420",53502,93,0,1,0.118833030174885,0.102763489754216
"2021103104-3420",53663,48,1,1,0.379377664732082,0.24892230668953
"2021103104-3699",37089,90,0,1,0.252318317545395,0.211219360850509
"2021103104-3699",53502,93,1,1,0.233648633255678,0.11395946297466
"2021103104-3699",53618,95,0,1,0.0527459517413495,0.0753877160962371
"2021103104-3699",53620,75,0,1,0.167400054633617,0.13209148770092
"2021103104-3737",37089,90,0,1,0.188434112929937,0.152679274564887
"2021103104-3737",53502,93,0,1,0.117817783897573,0.0959479285501745
"2021103104-3737",53618,95,0,1,0.0978311818431724,0.100623485561882
"2021103104-3737",53620,75,1,1,0.322617496279153,0.179164932219989
"2021103104-548",38544,91,0,1,0.0281666919917745,0.0436991284838239
"2021103104-548",44834,53,0,1,0.118748565149658,0.130599148194834
"2021103104-548",52475,99,0,1,0.109939193572192,0.128697375686039
"2021103104-548",53470,75,0,1,0.0751761120250996,0.0890686599309266
"2021103104-62",38542,91,0,1,0.113821378868559,0.106035351082982
"2021103104-62",43378,97,0,1,0.0730676121361878,0.0762121359800464
"2021103104-62",44826,96,0,1,0.110123902883219,0.115293994197486
"2021103104-62",46199,94,0,1,0.115523981983247,0.114034881589705
"2021103104-62",46219,58,0,1,0.156257318413776,0.176340167842207
"2021103104-787",38542,91,0,1,0.0938271226199424,0.0955798385066045
"2021103104-787",43378,97,0,1,0.0684269703722194,0.115800983050969
"2021103104-787",44826,96,0,1,0.0741064639600075,0.108941339006306
"2021103104-787",46199,94,1,1,0.58459967504377,0.283943561256564
"2021103104-787",46219,58,0,1,0.0639432534656447,0.0942572773489247
"2021103104-972",42444,90,0,1,0.159092391487853,0.114510017116889
"2021103104-972",46183,93,0,1,0.0821358951707852,0.0795091371110145
"2021103104-972",52475,99,0,1,0.101835469747412,0.082559972281018
"2021103105-1032",43356,97,0,1,0.0505555402487516,0.0536965853185698
"2021103105-1032",46255,54,0,1,0.0813465407118201,0.104265696268247
"2021103105-1032",52498,52,0,1,0.0939658204359667,0.0847188659603811
"2021103105-1032",53624,91,0,1,0.0746915221569084,0.079936169104715
"2021103105-1122",43372,50,0,1,0.188030755630246,0.168049692321526
"2021103105-1122",44863,55,0,1,0.0769884586334229,0.0776195734439908
"2021103105-1122",47944,94,0,1,0.142331486222921,0.126559432657589
"2021103105-1122",52448,90,0,1,0.0659771244283076,0.0769524786280663
"2021103105-1156",43372,50,0,1,0.0916802354156971,0.103673504041102
"2021103105-1156",44863,55,0,1,0.106421477943659,0.101202056642783
"2021103105-1156",47944,94,0,1,0.135165087878704,0.146721277683522
"2021103105-1156",52448,90,0,1,0.365046840310097,0.244515936796602
"2021103105-1233",41239,99,0,1,0.0701124016195536,0.0700260630674759
"2021103105-1233",43298,54,0,1,0.143705790241559,0.145050562235399
"2021103105-1233",43761,21,0,1,0.150591256717841,0.127346843021901
"2021103105-1233",47917,91,0,1,0.119632207685047,0.101732110742616
"2021103105-1267",41239,99,0,1,0.208093876285212,0.165499782445377
"2021103105-1267",43298,54,0,1,0.113621277149234,0.142122006962438
"2021103105-1267",46229,45,0,1,0.240738083422184,0.138815063988303
"2021103105-1267",47917,91,1,1,0.390294055427824,0.223765843625803
"2021103105-1366",41300,58,0,1,0.0992665251716971,0.158276798117481
"2021103105-1366",43356,97,0,1,0.0542396544877972,0.0557021057725274
"2021103105-1366",46255,54,0,1,0.179031919368676,0.096905890589796
"2021103105-1366",52498,52,1,1,0.170711453258991,0.129788347643116
"2021103105-1366",53624,91,0,1,0.0427531350670116,0.0591518072044738
"2021103105-1399",43372,50,0,1,0.132202746579424,0.135831183143768
"2021103105-1399",44863,55,0,1,0.0871620131656527,0.0887353931908703
"2021103105-1399",47944,94,0,1,0.0814900851109996,0.0806214353299034
"2021103105-1399",52448,90,0,1,0.0651452469173819,0.0750623741544566
"2021103105-142",41300,58,0,1,0.0824971149365107,0.0856888013141055
"2021103105-142",43356,97,0,1,0.14509862785538,0.131106669008893
"2021103105-142",43497,51,0,1,0.15928949508816,0.137431293431391
"2021103105-142",46255,54,0,1,0.0754580694871644,0.0836897952370166
"2021103105-142",47944,94,0,1,0.0932441029387215,0.0846337838739863
"2021103105-142",52498,52,0,1,0.144848820132514,0.15305458258306
"2021103105-1455",43298,54,0,1,0.188353019383024,0.168818063615909
"2021103105-1455",43335,94,0,1,0.0627222672543105,0.0700670352380876
"2021103105-1455",47917,91,0,1,0.0899444272851243,0.0739256495669189
"2021103105-1455",52492,52,0,1,0.106846341315438,0.110554314573402
"2021103105-1455",52835,96,0,1,0.0552520336692824,0.0629722941356611
"2021103105-1513",41239,99,0,1,0.108110258479913,0.101434168211378
"2021103105-1513",43298,54,0,1,0.148704056938489,0.147482113390574
"2021103105-1513",47917,91,0,1,0.0862469856937727,0.0968938467086097
"2021103105-1513",48780,51,1,1,0.31407088637352,0.268133576273869
"2021103105-1547",41239,99,1,1,0.240348731379279,0.114561915786544
"2021103105-1547",43294,5,0,1,0.365726930173961,0.246901183777612
"2021103105-1547",43298,54,0,1,0.181182407858697,0.173786220048571
"2021103105-1547",47917,91,1,1,0.529774813150818,0.254797575310944
"2021103105-1547",52492,52,0,1,0.106956088788469,0.126657127317184
"2021103105-166",41300,58,0,1,0.296166811585426,0.230615566298518
"2021103105-166",43372,50,0,1,0.0905245110392571,0.0870738949715654
"2021103105-166",44863,55,0,1,0.0579915449023247,0.0678887022982197
"2021103105-166",47944,94,0,1,0.0765668682008982,0.104749805779709
"2021103105-166",52448,90,0,1,0.0467080452665687,0.0609384222033157
"2021103105-1760",43356,97,0,1,0.0336634531581345,0.0479172639961477
"2021103105-1760",46255,54,0,1,0.0438837189800464,0.0744476511813564
"2021103105-1760",46672,37,0,1,0.347435729434857,0.228298488407028
"2021103105-1760",52498,52,0,1,0.366280300877033,0.269242315457378
"2021103105-1760",53624,91,0,1,0.0331679088039658,0.0373683360699544
"2021103105-1842",41239,99,0,1,0.054115762847454,0.0644797245401122
"2021103105-1842",43298,54,0,1,0.161583913360224,0.194785574110799
"2021103105-1842",47917,91,1,1,0.281119039672059,0.124839061371457
"2021103105-1842",52492,52,0,1,0.0895639933472456,0.0941001396159325
"2021103105-1864",41239,99,0,1,0.137326128780842,0.126919224086731
"2021103105-1864",43298,54,0,1,0.133615040779114,0.133713502545375
"2021103105-1864",47917,91,0,1,0.108762581348419,0.10837818989312
"2021103105-1864",52492,52,0,1,0.08156589448452,0.0892868183887024
"2021103105-188",43372,50,0,1,0.119225515867584,0.13047915326556
"2021103105-188",44863,55,1,1,0.242706015706062,0.15132221103738
"2021103105-188",47944,94,0,1,0.116237131878734,0.113002796323916
"2021103105-188",52448,90,0,1,0.0839691554429009,0.0933679658899216
"2021103105-1905",41239,99,1,1,0.310606519489185,0.203709275195214
"2021103105-1905",43298,54,0,1,0.206164435200069,0.184080487817925
"2021103105-1905",47917,91,0,1,0.0564916942106641,0.0628790489481376
"2021103105-1905",52492,52,0,1,0.118487568005272,0.123005019389393
"2021103105-1905",53532,50,0,1,0.15362930589396,0.172983260363112
"2021103105-1976",41239,99,0,1,0.030803329207831,0.0338228398074048
"2021103105-1976",47917,91,0,1,0.0556905977427959,0.0511931570054266
"2021103105-2077",41239,99,0,1,0.0873567713424563,0.0789668946311174
"2021103105-2077",43298,54,0,1,0.087372700124979,0.0995139977881832
"2021103105-2077",47917,91,0,1,0.0808102050796151,0.0862167700751662
"2021103105-2077",52492,52,0,1,0.116680831089616,0.11863107020246
"2021103105-2077",53532,50,0,1,0.112780374288559,0.131395036022382
"2021103105-212",43372,50,0,1,0.104683000451097,0.12310612390266
"2021103105-212",44863,55,0,1,0.200024130252691,0.138735861016955
"2021103105-212",47944,94,0,1,0.215704157948494,0.154070765195488
"2021103105-212",52448,90,0,1,0.0802502110600471,0.0917550893983391
"2021103105-2120",41239,99,0,1,0.352894137541835,0.211618537802441
"2021103105-2120",43298,54,1,1,0.336610352978683,0.177351804931834
"2021103105-2120",47917,91,1,1,0.311174601316452,0.220856153068594
"2021103105-2120",52492,52,1,1,0.425019319670705,0.185949878065241
"2021103105-2120",53532,50,1,1,0.441538859445315,0.362415253853342
"2021103105-2206",43356,97,0,1,0.103879215402736,0.108866005716068
"2021103105-2206",46255,54,0,1,0.0888977588878738,0.0882749124985081
"2021103105-2206",46672,37,0,1,0.290885279575984,0.255731584313033
"2021103105-2206",52498,52,0,1,0.111034307214949,0.120831812555219
"2021103105-2206",53624,91,0,1,0.0663465679519706,0.076005469610266
"2021103105-2240",41300,58,0,1,0.232709259280692,0.189899805033905
"2021103105-2240",43356,97,0,1,0.0587061893032945,0.065141466842818
"2021103105-2240",43497,51,0,1,0.11891000021411,0.109386742633997
"2021103105-2240",46255,54,0,1,0.0845513245009858,0.093149741432901
"2021103105-2240",47944,94,0,1,0.119407241273185,0.104649346418183
"2021103105-2240",52498,52,0,1,0.0826483662037746,0.0908473877777467
"2021103105-2309",41239,99,0,1,0.121040241623467,0.121409455339819
"2021103105-2309",43298,54,0,1,0.205943004651503,0.172115080566674
"2021103105-2309",46229,45,0,1,0.138562929562547,0.12247757325089
"2021103105-2309",47917,91,0,1,0.0939518616280772,0.0948878741179573
"2021103105-2333",41239,99,0,1,0.339303576928932,0.159035318759109
"2021103105-2333",43298,54,1,1,0.520617192221242,0.288258080090779
"2021103105-2333",46229,45,0,1,0.204093164656051,0.130634728528748
"2021103105-2333",47844,24,0,1,0.288213478444621,0.180645966729767
"2021103105-2333",47917,91,1,1,0.358388390651969,0.166869323722278
"2021103105-236",43372,50,0,1,0.159722679294646,0.17432591831279
"2021103105-236",44863,55,0,1,0.0845523442452153,0.0860608653932329
"2021103105-236",46672,37,0,1,0.24547807003061,0.212349717880974
"2021103105-236",47944,94,0,1,0.0624813455312203,0.0789649516359499
"2021103105-236",52448,90,0,1,0.0589660866535269,0.0800214938021713
"2021103105-2438",46255,54,0,1,0.0645395385983743,0.068774212329234
"2021103105-2438",52448,90,0,1,0.060491346214947,0.0626119806529233
"2021103105-2438",52498,52,0,1,0.062378380741728,0.0745949691978347
"2021103105-2438",53624,91,0,1,0.0560147624070707,0.0627935330612364
"2021103105-2483",43497,51,0,1,0.133828620382008,0.172757280206492
"2021103105-2483",46255,54,0,1,0.102529005280563,0.0955210107749756
"2021103105-2483",52448,90,0,1,0.12088168376968,0.121138123972989
"2021103105-2483",52498,52,0,1,0.183575063234284,0.158094531135662
"2021103105-2483",53624,91,0,1,0.126041423706781,0.109244714411971
"2021103105-2539",41239,99,1,1,0.656084019176919,0.314276098528777
"2021103105-2539",46229,45,0,1,0.388135631793532,0.18340662453865
"2021103105-2539",47917,91,0,1,0.163578995599829,0.130915665606778
"2021103105-2539",52492,52,0,1,0.352115819551821,0.166459399050716
"2021103105-2596",41239,99,0,1,0.113976828979723,0.109961045189359
"2021103105-2596",46229,45,0,1,0.133781718711058,0.123038080693228
"2021103105-2596",47917,91,0,1,0.221693588477193,0.120467216117109
"2021103105-2596",52492,52,0,1,0.171558143514575,0.143710391966873
"2021103105-2693",43356,97,0,1,0.163788120503779,0.133791939910731
"2021103105-2693",43372,50,0,1,0.0974901812496009,0.103800257354094
"2021103105-2693",44863,55,0,1,0.109559223331787,0.103492280103322
"2021103105-2693",47944,94,0,1,0.137165235976378,0.138593789099624
"2021103105-2743",46255,54,0,1,0.435526759496757,0.2572269597771
"2021103105-2743",46672,37,0,1,0.168464896136096,0.196947126892539
"2021103105-2743",52448,90,0,1,0.0837249936802046,0.0892606787583197
"2021103105-2743",52498,52,0,1,0.107223678247205,0.117543777956767
"2021103105-2743",53624,91,0,1,0.109991667792201,0.0883571113972519
"2021103105-292",43356,97,0,1,0.141459354162216,0.0924543022147272
"2021103105-292",46255,54,0,1,0.19642354041338,0.15577647085162
"2021103105-292",52498,52,0,1,0.0456706651300192,0.0634569199713591
"2021103105-292",53624,91,0,1,0.0454611091688275,0.0574072183361917
"2021103105-2931",41239,99,0,1,0.119631680792996,0.119268297116112
"2021103105-2931",43294,5,0,1,0.319344301308904,0.263664453795958
"2021103105-2931",43298,54,0,1,0.386716973213922,0.290665526412355
"2021103105-2931",43335,94,0,1,0.0432025353823389,0.0458503190036316
"2021103105-2931",47917,91,0,1,0.183675668069295,0.143160058378667
"2021103105-2955",41239,99,0,1,0.0759452983599019,0.0954008694408687
"2021103105-2955",43335,94,0,1,0.137974491273915,0.122435012429727
"2021103105-2955",47917,91,0,1,0.101442945362241,0.104927654303868
"2021103105-2955",52971,40,1,1,0.194759259621302,0.150724478802256
"2021103105-3029",43356,97,0,1,0.176400614281495,0.134482533682783
"2021103105-3029",46255,54,0,1,0.166497477258627,0.115401494235182
"2021103105-3029",52498,52,1,1,0.398961651401642,0.194825180866256
"2021103105-3029",53624,91,0,1,0.0595399050089793,0.0501161068513551
"2021103105-3102",41239,99,0,1,0.112668954953551,0.10930416493571
"2021103105-3102",46229,45,0,1,0.0908990982919932,0.0955099212017798
"2021103105-3102",47917,91,0,1,0.0742935746908188,0.0856281926302042
"2021103105-3102",52492,52,0,1,0.114208127185702,0.121282829624567
"2021103105-3126",41239,99,0,1,0.0678935007502635,0.0654284845392591
"2021103105-3126",43294,5,0,1,0.247421769632234,0.230622629861039
"2021103105-3126",46229,45,0,1,0.0969544338683288,0.0966859055697148
"2021103105-3126",47917,91,0,1,0.0570392790767882,0.0636979600211317
"2021103105-3126",52492,52,0,1,0.125125396168894,0.124429418643203
"2021103105-3214",41239,99,0,1,0.104801094979048,0.0950466408883484
"2021103105-3214",46229,45,0,1,0.102858981788158,0.10513302239878
"2021103105-3214",47917,91,0,1,0.261811439990997,0.170827655610212
"2021103105-3214",52971,40,0,1,0.163399108350277,0.142295983779602
"2021103105-3259",41239,99,0,1,0.0605614670413605,0.0904278729594204
"2021103105-3259",43298,54,1,1,0.476571362386358,0.241751203965101
"2021103105-3259",47917,91,0,1,0.0447076591563986,0.0568388053736074
"2021103105-3259",52971,40,0,1,0.0962895932111968,0.121397127717378
"2021103105-3259",53532,50,1,1,0.31608895537384,0.179045974061362
"2021103105-3288",41239,99,0,1,0.0689208934252912,0.0772618039896196
"2021103105-3288",43298,54,0,1,0.224465819245035,0.192699635344579
"2021103105-3288",43335,94,0,1,0.107272984459996,0.109246918292172
"2021103105-3288",52971,40,0,1,0.0994097830897028,0.11140336067513
"2021103105-3288",53532,50,0,1,0.125351279635321,0.133144784804508
"2021103105-3393",43372,50,0,1,0.107911567546819,0.112178897322926
"2021103105-3393",44863,55,0,1,0.0888044130253165,0.0839307920762337
"2021103105-3393",47944,94,0,1,0.0997115322633794,0.104767633020085
"2021103105-3393",52448,90,0,1,0.0899230924091841,0.0901849144833741
"2021103105-3467",46229,45,0,1,0.104904092848301,0.103549541551167
"2021103105-3467",52492,52,0,1,0.133693613504109,0.146446472152701
"2021103105-3467",52846,92,0,1,0.151127712506997,0.135627751231588
"2021103105-3467",53546,95,0,1,0.0601861071037619,0.074797688977304
"2021103105-3512",46229,45,0,1,0.0968388240588339,0.0971134002149787
"2021103105-3512",52492,52,0,1,0.149799901011743,0.158718683330102
"2021103105-3512",52846,92,0,1,0.153717765290486,0.123225791687459
"2021103105-3512",53546,95,0,1,0.0787739877245928,0.0883633534894449
"2021103105-3536",46229,45,0,1,0.185318420438663,0.160770434045943
"2021103105-3536",52846,92,0,1,0.0828545066001623,0.101535226209149
"2021103105-3536",53532,50,0,1,0.253142764386923,0.218415100511663
"2021103105-3536",53546,95,0,1,0.0954001727311508,0.0980868544103036
"2021103105-3593",43761,21,1,1,0.55105933919549,0.390604565974865
"2021103105-3593",46229,45,0,1,0.120613392628729,0.106163346232675
"2021103105-3593",52835,96,0,1,0.0523543894058094,0.0674062149403122
"2021103105-3593",52971,40,0,1,0.0958581610582769,0.0952173409976163
"2021103105-3593",53546,95,0,1,0.0524358789436519,0.0632025609820248
"2021103105-3617",46229,45,0,1,0.117606213986874,0.112816847813073
"2021103105-3617",52835,96,0,1,0.177233508229256,0.128547074855127
"2021103105-3617",52971,40,0,1,0.166013344824314,0.151730424255436
"2021103105-3617",53546,95,0,1,0.0439125163480639,0.0602871087917546
"2021103105-3686",46229,45,0,1,0.142816190173229,0.131876168371389
"2021103105-3686",52835,96,0,1,0.0974789455533028,0.105771190027835
"2021103105-3686",52846,92,0,1,0.0932922350242734,0.0806282640693744
"2021103105-3686",52971,40,1,1,0.293177931010723,0.2115662514613
"2021103105-3708",52492,52,0,1,0.118730273629938,0.11833395089778
"2021103105-3708",52835,96,0,1,0.0654399714299611,0.0782355749845831
"2021103105-3708",52846,92,0,1,0.1031434237957,0.10312024765788
"2021103105-3708",52971,40,0,1,0.141526712193376,0.14661737340583
"2021103105-391",41239,99,1,1,0.383005396119858,0.211286589343908
"2021103105-391",43335,94,0,1,0.175154122082811,0.112930051227541
"2021103105-391",47917,91,1,1,0.660304047951573,0.443860746464959
"2021103105-391",52492,52,0,1,0.052192017460536,0.0746392186558016
"2021103105-391",53546,95,0,1,0.0490747001022101,0.070742239767051
"2021103105-3972",46229,45,1,1,0.304007586978731,0.168092697481021
"2021103105-3972",52492,52,0,1,0.0905360478375639,0.0871994001026752
"2021103105-3972",52835,96,0,1,0.0700943285067166,0.0853715907379223
"2021103105-3972",52846,92,0,1,0.0850462327223449,0.0901069065480925
"2021103105-3972",53546,95,0,1,0.0880096027006705,0.0886547473848978
"2021103105-3996",46229,45,0,1,0.0705336238624472,0.0660826585781388
"2021103105-3996",52492,52,0,1,0.116452839451306,0.124314691830904
"2021103105-3996",52835,96,0,1,0.152914628612273,0.121365812518603
"2021103105-3996",52846,92,1,1,0.137295906177976,0.0922949168061492
"2021103105-3996",53546,95,0,1,0.0828869445531657,0.0832337590180201
"2021103105-4020",46229,45,0,1,0.122811055053835,0.107368789322778
"2021103105-4020",52492,52,0,1,0.103674392175415,0.114500704470813
"2021103105-4020",52835,96,0,1,0.072196669390668,0.0874493189502796
"2021103105-4020",52846,92,0,1,0.110384371941504,0.105767693772715
"2021103105-4042",46229,45,0,1,0.0940970576235227,0.0994047282799802
"2021103105-4042",52492,52,0,1,0.122598037921957,0.140705648914447
"2021103105-4042",52835,96,0,1,0.126877352462283,0.125343358357995
"2021103105-4042",52846,92,0,1,0.0868366038692849,0.0895609628599335
"2021103105-4042",53532,50,0,1,0.127586394348847,0.150750006806944
"2021103105-4066",46229,45,0,1,0.123960371355753,0.0945865053844938
"2021103105-4066",52492,52,0,1,0.150970676259415,0.158699001376977
"2021103105-4066",52835,96,0,1,0.145423773273423,0.143793468593968
"2021103105-4066",52846,92,0,1,0.0856870237637211,0.0865306039162048
"2021103105-4090",46229,45,0,1,0.234407171607017,0.122886369259506
"2021103105-4090",52492,52,0,1,0.190555938773534,0.160936095297912
"2021103105-4090",52835,96,0,1,0.281660999933427,0.187014004493991
"2021103105-4090",52846,92,0,1,0.0937692042948171,0.0854320394680977
"2021103105-4114",46229,45,0,1,0.0971713725011796,0.101980898094328
"2021103105-4114",52492,52,0,1,0.110620281542651,0.134878836676821
"2021103105-4114",52835,96,0,1,0.292241418268532,0.201423752639843
"2021103105-4114",52846,92,0,1,0.0762611979735084,0.0931891297252496
"2021103105-597",43356,97,0,1,0.183540063202381,0.133921594225682
"2021103105-597",46255,54,0,1,0.218120453357696,0.157808620279462
"2021103105-597",52498,52,0,1,0.0656625790148974,0.0871532543741707
"2021103105-597",53624,91,0,1,0.0739467912912368,0.0812895325940492
"2021103105-626",43356,97,0,1,0.117629335820675,0.127227383572193
"2021103105-626",46255,54,0,1,0.128499976048867,0.12629519049736
"2021103105-626",52498,52,0,1,0.109673701475064,0.138427605062035
"2021103105-626",53624,91,0,1,0.0609324163446824,0.067646365072232
"2021103105-740",43372,50,0,1,0.129090537170046,0.124116686126325
"2021103105-740",44863,55,0,1,0.118190785624871,0.113185228394438
"2021103105-740",47944,94,0,1,0.131640538475231,0.14966354613036
"2021103105-740",52448,90,1,1,0.210092525537077,0.143280333732336
"2021103105-76",43356,97,0,1,0.136431111395359,0.134924127298688
"2021103105-76",46255,54,0,1,0.0901301305741072,0.0971485327581986
"2021103105-76",52498,52,0,1,0.1392842348665,0.137765387519794
"2021103105-76",53624,91,0,1,0.0597762590274215,0.0702307878165562
"2021103105-762",43372,50,0,1,0.0886110827840608,0.107023185487815
"2021103105-762",44863,55,0,1,0.13335134243143,0.111489361908336
"2021103105-762",47944,94,0,1,0.0893512670079182,0.0899509205520352
"2021103105-762",52448,90,0,1,0.0767596279238833,0.0898956808231657
"2021103105-786",43372,50,0,1,0.108359458390623,0.107588631131023
"2021103105-786",44863,55,0,1,0.090301368618384,0.100748247205213
"2021103105-786",47944,94,0,1,0.111553372582421,0.130583636328771
"2021103105-786",52448,90,0,1,0.0814903969876468,0.091011576985202
"2021103105-930",43356,97,0,1,0.199464228004217,0.141891401919328
"2021103105-930",46255,54,0,1,0.10931832715869,0.111778711388653
"2021103105-930",52498,52,0,1,0.113027586178346,0.114337630571447
"2021103105-930",53624,91,0,1,0.0974321284077384,0.090970319787044
"2021103105-965",43356,97,0,1,0.11544368176588,0.102467848972246
"2021103105-965",46255,54,1,1,0.472511921077967,0.30242003725024
"2021103105-965",52498,52,0,1,0.0489183116837272,0.0553300566925062
"2021103105-965",53624,91,0,1,0.0395614537410438,0.0505889819206689
"2021103105-986",43356,97,0,1,0.201588308357674,0.150309824025412
"2021103105-986",46255,54,0,1,0.0763379124843556,0.0932634963222215
"2021103105-986",52498,52,0,1,0.150593088372894,0.146776421682371
"2021103105-986",53624,91,0,1,0.0618347282642903,0.0709954049527705
"2021103106-1066",43296,99,0,1,0.0432817673233027,0.0516730396983744
"2021103106-1066",44957,90,0,1,0.0785653496471544,0.0905155985401108
"2021103106-1066",45009,97,0,1,0.261839962253968,0.261272433998165
"2021103106-1066",53450,51,0,1,0.137782950264712,0.149103175592494
"2021103106-1182",42031,96,0,1,0.107048264129999,0.105660889197405
"2021103106-1182",46110,58,0,1,0.184790800226496,0.166659753741714
"2021103106-1182",52582,91,0,1,0.226002580149377,0.121267034597068
"2021103106-1182",53900,90,0,1,0.0751337202146966,0.0844319126581352
"2021103106-1207",42031,96,0,1,0.132202406369504,0.149648998996758
"2021103106-1207",47971,51,0,1,0.347678894797961,0.286111365260865
"2021103106-1207",52582,91,0,1,0.0936359252248492,0.1009677278155
"2021103106-1207",53900,90,0,1,0.0810913936722846,0.0832422263715226
"2021103106-1231",42031,96,0,1,0.117141621083849,0.114159907342223
"2021103106-1231",42365,48,0,1,0.115058341167039,0.125754431128742
"2021103106-1231",46110,58,1,1,0.332710347448786,0.169294911363917
"2021103106-1231",47802,98,0,1,0.0970296701416374,0.114258750332044
"2021103106-131",42031,96,0,1,0.115110965015796,0.125370468137665
"2021103106-131",45414,95,0,1,0.0866842100826594,0.0968054349278081
"2021103106-131",46110,58,0,1,0.129711273054664,0.142899171921663
"2021103106-131",47802,98,0,1,0.215918417160328,0.171308527726746
"2021103106-1333",43296,99,0,1,0.0416074245502906,0.0544300241873506
"2021103106-1333",44957,90,0,1,0.0291897484178965,0.0513040046688455
"2021103106-1333",45009,97,0,1,0.0282249821438676,0.0585730531617332
"2021103106-1333",53483,54,0,1,0.100335029663429,0.122061420004382
"2021103106-1394",43296,99,1,1,0.188162159972957,0.134039604271312
"2021103106-1394",46133,94,1,1,0.225534415936896,0.172781392209571
"2021103106-1394",46618,95,0,1,0.0969867945781775,0.108981961407692
"2021103106-1394",53450,51,0,1,0.0738280101546219,0.0824402936976382
"2021103106-1460",44957,90,1,1,0.490438348529014,0.305960631605397
"2021103106-1460",46133,94,1,1,0.342414526099508,0.195442018428302
"2021103106-1460",46618,95,1,1,0.207734646190974,0.111768811832511
"2021103106-1460",53450,51,0,1,0.206559965894981,0.129761760496017
"2021103106-1479",43296,99,0,1,0.0976062489842827,0.0941923979028553
"2021103106-1479",45009,97,0,1,0.0819469817321409,0.0903165439209448
"2021103106-1479",46105,53,0,1,0.113484097306024,0.118374471699935
"2021103106-1479",46349,30,1,1,0.417497434399345,0.291850966105908
"2021103106-1479",47872,58,0,1,0.126235640523109,0.146851793100314
"2021103106-1479",53450,51,0,1,0.108881900594993,0.10824901132915
"2021103106-1524",43296,99,0,1,0.0366382466234041,0.0400064281567381
"2021103106-1524",44957,90,0,1,0.0291303383807341,0.0429727844352769
"2021103106-1524",45009,97,0,1,0.0925566618415443,0.102236761437529
"2021103106-1524",46105,53,0,1,0.108246372166005,0.107757144284084
"2021103106-1524",53450,51,0,1,0.0706720885002252,0.0688678491678464
"2021103106-153",42031,96,0,1,0.119031660831892,0.117344085377747
"2021103106-153",42365,48,0,1,0.0876817922466076,0.101562019808665
"2021103106-153",46110,58,0,1,0.175204002799896,0.165920651522998
"2021103106-153",47802,98,0,1,0.0771053715680654,0.0872890684759341
"2021103106-1641",42365,48,0,1,0.0771207667010672,0.0854485154890431
"2021103106-1641",46110,58,0,1,0.107859573381789,0.115087327472859
"2021103106-1641",47802,98,0,1,0.0531424170031267,0.0635559059904836
"2021103106-1641",53900,90,0,1,0.120312133694396,0.111222251546949
"2021103106-1727",42031,96,1,1,0.34069659948349,0.236368054814914
"2021103106-1727",42365,48,0,1,0.121905367076397,0.108817756683572
"2021103106-1727",46110,58,0,1,0.134538028761745,0.118400204703174
"2021103106-1727",47802,98,0,1,0.171176230162382,0.123869834406707
"2021103106-1749",42031,96,1,1,0.212753403373063,0.154514082599263
"2021103106-1749",42365,48,1,1,0.126407225616276,0.0986820268875222
"2021103106-1749",46110,58,0,1,0.115495267603546,0.128017441720292
"2021103106-1749",47802,98,0,1,0.0520807804306969,0.0680351303228207
"2021103106-1773",42031,96,0,1,0.0612420922364382,0.0743041196159782
"2021103106-1773",42365,48,1,1,0.230804199024158,0.180997000446963
"2021103106-1773",46110,58,0,1,0.110840250902316,0.107309701665835
"2021103106-1773",47802,98,0,1,0.133587908876293,0.11931288929239
"2021103106-1806",42031,96,1,1,0.164631808521571,0.130952886423266
"2021103106-1806",46110,58,0,1,0.116162400002833,0.119546690444123
"2021103106-1806",46457,92,0,1,0.125096697222303,0.119226520383772
"2021103106-1806",47802,98,0,1,0.0894546804052812,0.0866541301527239
"2021103106-1847",42031,96,0,1,0.0886604202096351,0.116229377032491
"2021103106-1847",46110,58,0,1,0.09187817259226,0.103495918014278
"2021103106-1847",46457,92,0,1,0.142772485269234,0.153484279223583
"2021103106-1847",47802,98,0,1,0.102815204649232,0.0930484875651997
"2021103106-1876",42031,96,0,1,0.0984494018678864,0.105456221141705
"2021103106-1876",42365,48,0,1,0.108378150655578,0.114123303909473
"2021103106-1876",46110,58,0,1,0.117783373532196,0.127858034412431
"2021103106-1876",47802,98,0,1,0.174938657321036,0.135805876676863
"2021103106-1905",42031,96,0,1,0.0763940903835181,0.099583801964792
"2021103106-1905",42365,48,0,1,0.232070209049597,0.186954127033887
"2021103106-1905",46110,58,0,1,0.129498033080159,0.126591672813913
"2021103106-1905",47802,98,1,1,0.371394069365612,0.164671850778429
"2021103106-2110",43296,99,0,1,0.082854204699397,0.101529731301037
"2021103106-2110",45009,97,0,1,0.106535422354937,0.120794347436443
"2021103106-2110",53450,51,1,1,0.137937848269939,0.12777312804283
"2021103106-2110",53483,54,0,1,0.147659077048302,0.131785880194668
"2021103106-2199",43296,99,0,1,0.0927920754998922,0.0890877470476877
"2021103106-2199",44957,90,1,1,0.257479807982842,0.163414191754451
"2021103106-2199",45009,97,0,1,0.140201136469841,0.124654409426011
"2021103106-2199",53450,51,0,1,0.117865504572789,0.120527702584555
"2021103106-225",42365,48,0,1,0.110393525101245,0.126164089598714
"2021103106-225",46110,58,1,1,0.183880344803991,0.114972816787434
